serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.300661804,39,0,0.404850214,3504.0,6,0,1,0,0.0,6600.0
0,0.975650214,47,1,1.147386461,3500.0,7,0,2,0,0.0,7117.0
0,0.250452503,62,0,0.043823352,26583.0,27,0,0,0,4.0,2786.0
0,0.040610473,26,0,0.0029995390000000003,4333.0,2,0,0,0,0.0,8916.0
0,0.9999999,48,0,0.000256377,7800.0,0,1,0,0,0.0,2400.0
0,0.9787053160000002,44,0,1.119917298,1450.0,6,0,0,0,0.0,4000.0
0,0.117647059,52,0,0.0046791440000000005,4487.0,2,0,0,0,2.0,8916.0
0,0.04147926,41,0,0.55151729,2833.0,5,0,2,0,0.0,6500.0
0,0.27335047100000004,54,0,0.305686191,2338.0,4,0,0,0,1.0,5400.0
0,0.037165118,40,0,0.25015753,3173.0,8,0,1,0,2.0,4566.0
0,0.10928331699999999,66,0,8860.0,6500.0,17,0,5,0,0.0,6500.0
0,0.0,63,0,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.11854383,24,0,27.0,17500.0,1,0,0,0,0.0,17500.0
0,0.357568946,43,0,0.386402092,6500.0,8,0,2,0,1.0,3166.0
0,0.429325783,32,0,0.286214223,8000.0,16,0,1,0,4.0,5833.0
0,0.8797787849999998,59,0,0.6573402420000001,2894.0,6,0,1,0,0.0,6600.0
0,0.016715672,44,0,0.824042762,9166.0,13,0,2,0,1.0,6088.0
0,0.094817299,52,0,0.15033475300000002,11500.0,9,0,1,0,1.0,4322.0
0,0.14917177,72,0,0.26158426100000004,7725.0,13,0,1,0,1.0,3000.0
0,0.009415887,59,0,0.008650519,1733.0,13,0,0,0,0.0,9400.0
1,0.0,24,1,0.0,1600.0,2,0,0,0,0.0,8916.0
0,0.0,61,0,0.321446426,6000.0,7,0,2,0,0.0,7117.0
0,0.836145482,44,0,0.423157018,2400.0,5,0,0,0,1.0,3000.0
0,0.048490177,57,0,0.248850899,12400.0,17,0,1,0,1.0,3300.0
0,0.7766932509999998,41,0,0.38528631,5273.0,7,0,2,0,0.0,7117.0
0,0.411198933,25,0,0.027731787999999997,4831.0,6,0,0,0,0.0,4000.0
0,0.9999999,78,0,0.0,5400.0,4,0,0,0,0.0,5400.0
0,0.43296064,31,0,235.0,5400.0,4,0,0,0,0.0,5400.0
0,0.9999999,57,0,0.0,5000.0,0,0,0,0,0.0,2400.0
0,0.9999999,46,0,0.001034126,2900.0,1,0,0,0,2.0,17500.0
0,0.077478507,43,0,3337.0,2100.0,3,0,1,0,0.0,2100.0
0,1.169165705,56,0,0.019144863,4700.0,6,0,0,0,1.0,4000.0
0,0.029267937,40,2,0.630504701,8083.0,9,0,4,0,2.0,900.0
0,0.33507232600000003,71,2,0.196551117,5682.0,9,1,0,0,2.0,5000.0
0,0.47800964,64,0,0.281345566,2942.0,7,0,1,0,0.0,0.0
0,0.582834331,45,0,0.29830272,4300.0,5,0,1,0,0.0,3000.0
0,0.132567985,74,0,0.178705324,4000.0,4,0,0,0,0.0,5400.0
0,0.404293274,48,1,81.18811881,100.0,20,0,2,0,0.0,12500.0
0,0.562877219,55,0,0.440939014,8050.0,10,0,2,0,0.0,4100.0
0,0.981670485,47,0,0.143303478,4800.0,7,1,0,0,0.0,5800.0
0,0.235796147,30,0,0.712403599,3111.0,7,0,2,0,2.0,7117.0
0,0.337193687,61,0,0.203679019,3750.0,8,0,0,0,0.0,1300.0
0,0.9999999,23,0,0.0,2400.0,0,0,0,0,0.0,2400.0
0,0.9999999,41,0,0.059184218,3750.0,2,0,0,0,1.0,8916.0
0,0.175240865,65,0,0.163242009,4379.0,8,0,1,0,0.0,4566.0
0,0.933824497,34,0,0.12347117099999999,1716.0,2,0,0,0,1.0,8916.0
0,0.10815257699999999,59,0,0.648893628,3750.0,26,0,0,0,0.0,8354.0
0,0.039517925,50,0,0.867266592,2666.0,11,0,2,0,0.0,26062.0
0,0.195627687,36,0,0.480262328,7928.0,13,0,2,0,2.0,6088.0
0,0.021998308,49,0,1.039990478,4200.0,8,0,2,0,2.0,3166.0
0,0.7127900420000001,54,0,0.799820018,10000.0,26,0,1,0,0.0,5417.0
0,0.103038998,79,0,71.0,4593.0,3,0,0,0,0.0,4593.0
0,0.157274365,54,2,0.08894391,10500.0,12,0,0,0,3.0,3800.0
0,0.036048225,49,0,0.0048564490000000005,7000.0,8,0,0,1,0.0,1300.0
0,0.203220348,62,0,0.092508798,5966.0,4,0,1,0,1.0,4187.0
0,0.022458098,42,0,0.206541923,7000.0,12,0,2,0,2.0,13900.0
1,0.926073926,64,3,0.638141809,4089.0,5,1,1,1,0.0,3000.0
0,0.025706541,62,0,0.140285808,18333.0,6,0,1,0,0.0,6600.0
0,0.266548151,67,0,0.176448806,5400.0,13,0,1,0,0.0,3000.0
0,0.9999999,35,0,16.0,2400.0,0,1,0,1,0.0,2400.0
0,0.05456986900000001,54,0,0.469886563,8550.0,7,0,2,0,2.0,7117.0
0,0.010351033,72,0,1830.0,14750.0,36,0,2,0,0.0,14750.0
0,0.214864932,55,1,0.164821877,10750.0,11,0,1,0,2.0,5400.0
0,0.511898609,32,0,0.219752327,13000.0,6,0,2,0,0.0,18000.0
0,0.7442373599999998,74,0,0.382083643,4040.0,9,0,0,0,0.0,5000.0
0,0.11411304,50,1,0.13704496800000002,1400.0,13,0,0,0,2.0,9400.0
0,0.093860409,74,0,0.029117775,2300.0,6,0,0,0,0.0,4000.0
0,0.19295559,47,0,0.531891085,2680.0,7,0,0,0,0.0,5800.0
0,0.5596112010000001,50,0,0.757357585,7916.0,18,0,2,0,1.0,5715.0
0,0.0,39,0,1636.0,4322.0,9,0,1,0,0.0,4322.0
0,0.0,71,0,0.11730506199999999,2923.0,11,0,0,0,0.0,6389.0
0,0.008779182,78,0,1512.0,3000.0,13,0,1,0,0.0,3000.0
1,0.694250255,47,3,0.455402112,6154.0,23,0,1,1,1.0,8083.0
0,0.050141099,64,0,0.013994402,2500.0,3,0,0,0,0.0,4593.0
0,0.025331222,50,0,0.326229799,11261.0,4,0,2,0,2.0,2630.0
0,0.154087582,50,3,0.376623377,6621.0,13,0,2,1,0.0,6088.0
1,0.08624374499999998,82,5,0.830458354,4057.0,27,0,1,0,0.0,15000.0
0,0.208820581,44,0,2444.0,26062.0,11,0,2,0,1.0,26062.0
0,0.003844876,58,0,0.151346438,8800.0,7,0,1,0,2.0,0.0
0,0.002437348,76,1,1.0,4593.0,3,0,0,0,0.0,4593.0
0,0.005727431,51,0,0.000491723,6100.0,5,0,0,0,0.0,3000.0
0,0.7143609000000001,40,1,0.318683608,4800.0,11,0,0,0,1.0,6389.0
0,0.016226075,74,0,0.004161609,5766.0,13,0,0,0,2.0,9400.0
0,0.182521384,39,0,0.652948801,6171.0,13,0,3,0,0.0,12000.0
0,0.023275605,47,1,0.441811638,3333.0,6,0,1,0,1.0,6600.0
0,0.323037159,48,0,0.310251355,12173.0,9,0,2,0,2.0,17560.0
0,0.001523785,86,0,0.115358245,5833.0,14,0,0,0,0.0,3000.0
0,0.014330784,78,0,8.0,4593.0,3,0,0,0,0.0,4593.0
0,0.0,65,0,886.0,7117.0,7,0,2,0,0.0,7117.0
0,0.142868006,38,0,0.265018798,12500.0,14,0,2,0,2.0,4000.0
0,0.070353783,71,0,0.283025526,8500.0,7,0,1,0,1.0,0.0
0,0.415131906,50,0,0.125532174,8220.0,7,0,0,0,0.0,5800.0
0,0.054911897,42,0,0.008981711999999998,9240.0,5,0,0,0,0.0,3000.0
0,0.055075635,58,0,137.0,1.0,15,0,0,0,0.0,1.0
0,0.157254857,33,0,0.314844374,2505.0,2,0,0,0,0.0,8916.0
0,0.426102956,37,0,2784.0,9666.0,2,0,1,0,0.0,9666.0
0,0.095599245,48,0,1948.0,5670.0,22,0,2,0,2.0,5670.0
0,0.068847866,41,0,0.566679165,8000.0,11,0,4,1,3.0,13750.0
0,0.248971041,41,0,0.235254915,3000.0,10,0,0,0,0.0,3295.0
1,0.796884068,46,1,0.215147684,8700.0,14,1,2,1,0.0,4000.0
0,0.023566274,56,0,0.287771223,10000.0,4,0,1,0,1.0,4187.0
0,0.812923974,59,1,0.318296054,7957.0,10,0,1,0,1.0,1350.0
0,0.029524625,40,0,0.217896349,7833.0,13,0,1,0,0.0,3000.0
0,0.880932556,29,0,44.0,0.0,2,0,0,0,0.0,8916.0
0,0.416868582,44,0,1.5593914569999998,1708.0,12,0,2,0,2.0,13900.0
0,0.13730363,63,0,0.00908972,15291.0,8,0,0,0,0.0,1300.0
0,0.51817502,82,0,0.45672665,3500.0,10,0,1,0,1.0,1350.0
0,0.529676978,41,0,0.5115,7999.0,9,0,2,0,1.0,17560.0
0,0.014397121,25,0,0.10550671,2160.0,3,0,0,0,0.0,4593.0
0,0.050115639,45,0,0.29261745,8939.0,7,0,1,0,3.0,0.0
0,0.066387267,55,1,1720.0,3000.0,13,0,1,0,2.0,3000.0
0,0.018679626,79,0,0.005510726,5080.0,5,0,0,0,0.0,3000.0
0,0.03553432,63,0,0.485225505,4500.0,16,0,2,0,0.0,8600.0
0,0.167849675,64,0,1815.0,0.0,7,0,1,0,0.0,0.0
0,0.0,36,0,0.043509878,8250.0,3,0,0,0,0.0,4593.0
0,0.76579734,38,0,0.293276866,3777.0,7,1,0,0,2.0,5800.0
0,0.047526189,35,0,0.193468795,6889.0,11,0,0,0,4.0,6389.0
0,0.08297880099999999,38,0,0.269989616,8666.0,10,0,1,0,0.0,1350.0
0,0.62014695,29,0,0.464149839,3416.0,13,0,0,0,0.0,9400.0
0,0.0032441490000000004,43,0,0.651185771,7083.0,8,0,3,0,0.0,3935.0
0,0.149397,38,0,0.053459539,7500.0,7,0,0,0,0.0,5800.0
0,0.85788884,56,0,0.565313719,11283.0,13,0,2,0,0.0,6088.0
0,0.014558828,68,0,0.184004998,3200.0,4,0,1,0,1.0,4187.0
0,0.0,46,0,2416.0,6500.0,5,0,2,0,0.0,6500.0
0,0.363031848,48,0,0.254487253,8746.0,3,0,2,0,2.0,6841.0
0,0.15608791,41,0,1352.0,6600.0,6,0,1,0,0.0,6600.0
0,0.9999999,26,0,8960.0,0.0,1,0,0,0,0.0,17500.0
0,0.7096726990000001,57,0,0.420080591,8933.0,13,0,2,0,1.0,6088.0
0,0.111084968,65,0,56.5,1.0,3,0,0,0,0.0,4593.0
0,0.197491373,39,0,0.327393431,8585.0,13,0,2,0,2.0,6088.0
0,0.8814118589999999,41,0,1.636511376,7383.0,7,0,5,0,2.0,9100.0
0,0.424336436,25,0,0.077163386,3200.0,6,0,0,0,2.0,4000.0
0,0.113775249,61,0,0.7785827479999998,4416.0,8,0,2,0,0.0,3166.0
0,0.0,36,0,0.947000488,6150.0,6,0,4,0,0.0,6924.0
0,0.02588362,47,0,0.215488215,9800.0,6,0,2,0,3.0,18000.0
0,0.04765061,52,1,0.241795641,12340.0,6,0,1,0,0.0,6600.0
0,0.121299074,52,0,1991.0,3000.0,5,0,1,0,0.0,3000.0
0,0.04595516400000001,42,0,0.264810235,9300.0,9,0,2,0,4.0,17560.0
0,0.013843976,59,0,0.10267398,5833.0,6,0,0,0,0.0,4000.0
0,0.049369107,48,1,0.019551211,4500.0,11,0,0,0,1.0,6389.0
0,0.069903312,56,0,690.0,3800.0,12,0,0,0,0.0,3800.0
0,0.16982173,63,0,0.041450777,3666.0,6,0,0,0,0.0,4000.0
0,0.048832171,58,0,0.8055844009999998,8666.0,16,0,5,0,0.0,6134.0
0,0.006932023000000001,60,0,0.172706823,4000.0,18,0,2,0,0.0,5715.0
0,0.7575392039999999,31,0,0.14283179599999998,5635.0,8,0,0,0,0.0,1300.0
0,0.211003805,56,0,0.493663757,3550.0,7,0,1,0,0.0,0.0
0,0.147632785,42,0,0.413606911,9259.0,15,0,2,0,3.0,2000.0
0,0.076519797,63,0,0.214479897,6988.0,9,0,1,0,1.0,4322.0
0,0.0055041790000000005,63,0,0.3799200170000001,4750.0,7,0,1,0,0.0,0.0
0,0.0028665709999999996,56,0,0.062391681,7500.0,4,0,0,0,0.0,5400.0
1,0.9999999,28,0,54.0,2400.0,0,2,0,0,0.0,2400.0
0,0.044367084,79,0,19.0,5400.0,4,0,0,0,0.0,5400.0
0,0.756077745,31,1,0.142737145,16666.0,7,0,2,1,0.0,7117.0
0,0.354678184,35,0,0.431013797,3333.0,12,0,1,0,0.0,4500.0
0,0.03999883,63,0,525.0,6600.0,6,0,1,0,0.0,6600.0
1,0.208121827,36,0,0.442980463,2200.0,5,1,0,1,2.0,3000.0
0,0.232500862,30,0,0.466938984,3916.0,5,0,2,0,0.0,6500.0
0,0.962429935,63,0,0.29023124100000003,6356.0,5,0,1,0,0.0,3000.0
0,0.0,35,0,0.516796641,3333.0,8,0,1,0,2.0,4566.0
0,0.073620399,53,0,1.261263663,3750.0,13,0,2,0,0.0,6088.0
0,0.233256914,44,0,0.268397208,8166.0,7,0,2,0,1.0,7117.0
0,0.059416021,79,0,48.0,8916.0,2,0,0,0,0.0,8916.0
1,0.991144122,49,1,0.455295392,12000.0,12,0,1,0,5.0,4500.0
0,0.778088764,47,0,0.366782007,2600.0,3,0,1,0,0.0,2100.0
0,0.692100149,30,0,0.153594415,9166.0,10,0,0,0,0.0,3295.0
0,0.9999999,36,0,0.247000343,5833.0,4,0,2,0,3.0,2630.0
0,0.7249763179999998,53,0,0.339207599,8000.0,8,0,1,0,1.0,4566.0
0,0.19327521,48,0,0.311359363,9040.0,8,0,2,0,3.0,3166.0
0,0.034041998,42,0,0.423644089,4000.0,4,0,1,0,0.0,4187.0
0,0.0,31,3,0.13928690400000002,3000.0,5,0,0,0,1.0,3000.0
0,0.0,45,0,3191.0,0.0,7,0,1,0,0.0,0.0
0,0.0,44,0,0.624326834,5384.0,8,0,1,0,2.0,4566.0
0,0.018374488,49,0,0.440874036,10891.0,16,0,2,0,3.0,8600.0
0,0.337371975,38,0,0.197548782,6200.0,8,0,1,1,3.0,4566.0
0,1.00302149,41,0,0.7770402190000002,2560.0,7,0,0,0,0.0,5800.0
0,0.9999999,27,0,0.041340178,3700.0,2,1,0,0,0.0,8916.0
0,0.0,84,0,3.0,5000.0,9,0,0,0,0.0,5000.0
0,0.0,43,0,877.0,6600.0,6,0,1,0,3.0,6600.0
0,0.029042636,73,0,0.048027138,5600.0,8,0,0,0,1.0,1300.0
0,0.180494691,70,1,1855.0,6600.0,6,0,1,0,0.0,6600.0
0,0.9999999,55,0,505.0,0.0,2,0,0,0,0.0,8916.0
0,0.020165859,66,0,0.321136049,9400.0,8,0,1,0,1.0,4566.0
0,0.041084269,66,0,911.0,3000.0,5,0,1,0,0.0,3000.0
0,0.547745225,71,0,0.45956469,15666.0,7,0,2,0,0.0,7117.0
0,0.335103129,56,2,0.513571665,12083.0,21,0,3,0,1.0,3500.0
1,0.9999999,28,0,0.254477301,2400.0,6,0,0,0,0.0,4000.0
0,0.12107990199999999,42,0,0.334748762,2825.0,4,0,1,0,0.0,4187.0
0,0.046510872,40,0,0.059971442,2100.0,11,0,0,0,0.0,6389.0
0,0.8182265199999998,30,0,710.0,4000.0,6,0,0,0,1.0,4000.0
0,0.018697385,52,0,0.182470174,14500.0,11,0,1,0,0.0,5400.0
0,0.0507902,54,0,0.236176382,10000.0,11,0,2,0,0.0,26062.0
0,0.043238652,44,0,0.321047619,10499.0,12,0,2,0,3.0,13900.0
0,0.06842725700000002,58,0,0.530377668,7916.0,12,0,1,0,2.0,4500.0
1,0.780439122,62,0,0.090096058,6037.0,4,0,0,0,0.0,5400.0
0,0.09578428,49,0,0.25314937,5000.0,4,0,1,0,3.0,4187.0
0,0.048202964,64,0,0.295817824,9133.0,17,0,2,0,0.0,12000.0
0,0.098193244,47,0,1953.5,1.0,9,0,2,0,3.0,17560.0
0,0.0007218529999999998,55,0,0.756813417,6200.0,11,0,2,0,0.0,26062.0
1,0.272048377,54,1,6635.0,16750.0,10,0,6,0,0.0,16750.0
0,0.241805016,30,0,0.8644516319999997,3400.0,13,0,1,0,1.0,3000.0
0,0.8370055749999998,29,0,0.243378311,2000.0,7,0,0,0,0.0,5800.0
0,0.684892298,53,0,0.581456011,4216.0,5,0,1,0,2.0,3000.0
0,0.087661653,75,0,2989.0,13900.0,12,0,2,0,1.0,13900.0
0,0.839811619,38,0,0.634219958,5300.0,11,0,1,0,1.0,5400.0
0,0.5047605789999999,45,1,0.763477823,11926.0,16,0,2,0,2.0,8600.0
0,0.121016585,46,0,2900.0,3000.0,5,0,1,0,0.0,3000.0
0,0.001071352,76,0,11.0,4593.0,3,0,0,0,0.0,4593.0
0,0.020945756,42,0,0.926558807,5500.0,12,0,4,0,3.0,10150.0
0,0.124171276,69,0,0.062420835,45000.0,9,0,3,0,1.0,16166.0
0,0.0,26,0,0.0,2901.0,2,0,0,0,0.0,8916.0
0,0.007720507,64,0,0.606957217,2500.0,12,0,1,0,0.0,4500.0
0,0.318476797,62,0,0.182665896,13833.0,8,0,2,0,0.0,3166.0
0,0.123700436,58,0,0.393978915,9200.0,13,0,2,0,2.0,6088.0
0,0.098500397,56,0,0.270419162,8349.0,16,0,2,0,0.0,8600.0
0,0.295461898,78,0,3522.0,4566.0,8,0,1,0,0.0,4566.0
0,0.018146837,58,0,2122.0,18000.0,6,0,2,0,0.0,18000.0
0,0.0,54,0,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.013147596999999999,57,0,0.005498625,4000.0,4,0,0,0,0.0,5400.0
0,0.089852864,38,0,0.41998171,4373.0,7,0,1,0,2.0,0.0
0,0.002079713,39,0,3077.0,5400.0,11,0,1,0,1.0,5400.0
0,0.037424369,60,0,0.2889976,10833.0,6,0,2,0,3.0,18000.0
1,0.33225462,27,0,0.035381894,13000.0,10,0,0,0,0.0,3295.0
0,0.116235762,62,0,0.316522431,20105.0,12,0,3,0,1.0,8500.0
0,0.0,55,2,0.319024008,7663.0,9,0,1,0,2.0,4322.0
0,0.276335537,43,0,6591.0,0.0,14,0,2,0,1.0,4000.0
0,0.008947144,74,0,0.01138664,3951.0,7,0,0,0,0.0,5800.0
0,0.0,53,0,0.126812198,6000.0,14,0,0,0,0.0,3000.0
0,0.109527945,47,0,4670.0,3000.0,5,0,1,0,0.0,3000.0
0,0.6933066929999999,27,0,484.0,0.0,3,0,0,0,1.0,4593.0
0,0.050342584,79,0,56.0,0.0,4,0,0,0,1.0,5400.0
0,0.15155917900000002,51,0,2777.0,4100.0,10,0,2,0,0.0,4100.0
0,0.422791243,65,1,0.21392869,3000.0,9,0,0,0,0.0,5000.0
0,0.0,55,0,0.444598658,4322.0,9,0,1,0,0.0,4322.0
0,0.002386228,27,0,0.21049754,1828.0,5,0,0,0,0.0,3000.0
0,0.529523683,54,0,1.155657668,1740.0,7,0,1,0,1.0,0.0
0,0.9999999,61,2,0.604113111,3500.0,6,0,1,1,0.0,6600.0
0,0.9999999,91,0,0.0,2400.0,1,0,0,0,0.0,17500.0
0,0.325490427,60,0,2224.0,5400.0,11,0,1,0,3.0,5400.0
0,0.12244089,36,0,0.4145539000000001,5166.0,11,0,1,0,0.0,5400.0
0,0.116054191,43,0,0.483175388,7280.0,17,0,2,0,2.0,12000.0
0,0.02459754,45,0,0.33411857100000003,7640.0,6,0,2,0,0.0,18000.0
0,0.019668694,60,0,0.281565791,9400.0,16,0,2,0,1.0,8600.0
0,0.9999999,22,0,0.136485281,1120.0,1,0,0,0,3.0,17500.0
0,0.33433112,39,0,0.28031267,5500.0,10,0,0,0,3.0,3295.0
0,0.0007999679999999998,50,0,0.0,5800.0,7,0,0,0,0.0,5800.0
0,0.399520096,50,0,0.817891374,1877.0,12,0,1,0,0.0,4500.0
0,0.086077902,53,0,0.519707011,8600.0,29,0,3,0,2.0,37000.0
0,0.9999999,73,0,0.8125519529999998,2405.0,3,0,1,0,0.0,2100.0
1,0.9444222309999999,24,1,70.0,17500.0,1,0,0,0,0.0,17500.0
0,0.278491957,37,0,0.378357185,5100.0,5,0,1,0,2.0,3000.0
0,0.0,35,0,0.080047087,6795.0,6,0,0,0,0.0,4000.0
0,0.348781778,53,0,0.251004554,7465.0,9,0,1,0,0.0,4322.0
0,0.284587059,33,0,0.284706873,9500.0,10,0,2,2,1.0,4100.0
0,0.006550706,67,0,0.38502555,4500.0,7,0,1,0,0.0,0.0
0,0.008783969,76,0,2159.0,17560.0,9,0,2,0,0.0,17560.0
0,0.011127873,63,0,0.039273732,10133.0,11,0,0,0,0.0,6389.0
0,0.9999999,30,0,0.8150924539999999,2000.0,3,0,1,0,1.0,2100.0
0,0.183477619,70,0,1.259474053,10000.0,14,0,9,0,0.0,7775.0
1,0.205870589,59,0,0.37980836,7200.0,14,0,1,0,0.0,6600.0
0,0.00720612,67,0,11279.0,15000.0,10,0,4,0,0.0,15000.0
0,0.56512465,37,0,0.016636102,7633.0,2,0,0,0,0.0,8916.0
0,0.05588822400000001,21,0,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.434386208,47,0,0.646810956,5220.0,14,0,2,0,0.0,4000.0
0,0.015784099,52,0,0.169602895,10500.0,40,0,1,0,0.0,3750.0
0,0.054329586,60,0,0.037594987,7500.0,14,0,0,0,1.0,3000.0
0,0.479394888,43,0,0.033325928,4500.0,11,0,0,0,1.0,6389.0
0,0.0251146,50,0,70.0,5800.0,7,0,0,0,0.0,5800.0
0,0.0,32,0,0.0,3360.0,3,0,0,0,1.0,4593.0
0,0.048255995,49,0,1.106757297,2500.0,7,0,1,0,0.0,0.0
0,0.004519955,55,0,1927.0,6600.0,14,0,1,0,0.0,6600.0
0,0.021956088,35,1,0.0,17500.0,1,0,0,0,0.0,17500.0
0,0.023018955,83,0,0.008370146,4300.0,8,0,0,0,0.0,1300.0
0,0.027437639,49,0,0.05911761,8000.0,10,1,0,0,0.0,3295.0
0,0.0008138589999999999,50,0,3834.0,6500.0,5,0,2,0,0.0,6500.0
0,0.11747958900000001,66,0,0.227781469,19566.0,4,0,2,0,1.0,2630.0
0,0.021283521,81,0,35.0,1300.0,8,0,0,0,0.0,1300.0
0,0.18404170399999997,46,0,1.325162839,5833.0,14,0,5,0,0.0,11833.0
0,0.00991584,43,0,0.10649217300000001,3896.0,5,0,1,0,1.0,3000.0
0,0.282016452,41,0,0.162311451,4706.0,3,0,1,0,0.0,2100.0
1,0.04077472,42,1,0.043191362,5000.0,7,0,0,0,0.0,5800.0
0,0.005231916,38,0,719.0,5000.0,9,0,0,0,0.0,5000.0
0,0.031035948,57,0,0.33463878,12000.0,20,0,2,0,0.0,12500.0
0,0.05772071400000001,73,0,1042.0,4187.0,4,0,1,0,0.0,4187.0
0,0.026069161,49,0,0.6663441379999999,6200.0,10,0,2,0,2.0,4100.0
0,0.088329653,79,0,0.018340611,3434.0,4,0,0,0,0.0,5400.0
0,0.010159187,64,2,2804.0,5400.0,11,0,1,0,0.0,5400.0
0,0.274396618,49,0,0.429763923,7666.0,5,0,2,0,3.0,6500.0
0,0.133801319,55,0,0.037520236,10500.0,10,0,0,0,0.0,3295.0
0,0.194494597,47,0,0.673875131,5733.0,20,0,5,0,2.0,12151.0
0,0.001234284,69,0,1627.0,12000.0,17,0,2,0,0.0,12000.0
0,0.011252226,62,0,0.002428225,7000.0,4,0,0,0,0.0,5400.0
0,0.9999999,41,0,0.7736502079999998,4333.0,5,0,3,0,2.0,3500.0
0,0.009165422,69,0,981.0,5400.0,11,0,1,0,0.0,5400.0
0,0.855088394,62,0,0.580119966,3500.0,4,0,1,0,1.0,4187.0
0,0.135998903,34,0,0.618895812,6900.0,13,0,3,0,3.0,12000.0
0,0.039504409,87,0,43.0,8916.0,2,0,0,0,0.0,8916.0
0,0.546290742,26,0,0.022825882,5300.0,4,0,0,0,0.0,5400.0
0,0.25908558,72,0,3724.0,6924.0,6,0,4,0,0.0,6924.0
0,0.358743772,43,0,0.479227719,5800.0,9,0,1,0,2.0,4322.0
0,0.0,42,0,2.094151213,700.0,5,0,2,0,2.0,6500.0
0,0.00055669,47,0,387.0,3591.0,19,0,0,0,0.0,3591.0
0,0.9999999,23,0,0.002224694,898.0,1,0,0,0,0.0,17500.0
0,0.9999999,34,0,0.012679105,9700.0,0,0,0,0,2.0,2400.0
0,0.056656686,76,0,0.219205631,5966.0,9,0,2,0,0.0,17560.0
0,0.0054268630000000005,84,0,7.0,5400.0,4,0,0,0,0.0,5400.0
0,0.093461651,44,0,0.318490868,7500.0,15,0,2,0,2.0,2000.0
0,0.880809827,45,0,0.456665291,4845.0,4,0,1,0,0.0,4187.0
0,0.512032524,47,0,0.196886273,5266.0,13,0,0,0,0.0,9400.0
0,0.049628967,44,0,0.304709141,5775.0,6,0,1,0,4.0,6600.0
0,0.08194627799999998,39,0,0.334444259,6000.0,5,0,2,0,0.0,6500.0
0,0.043426027,63,0,36.0,3000.0,5,0,0,0,0.0,3000.0
0,0.01631382,58,1,0.14397785,2166.0,10,0,0,0,0.0,3295.0
1,0.9970626840000002,47,5,0.227954409,5000.0,5,0,0,1,2.0,3000.0
0,0.019417647,45,0,0.160691824,3179.0,6,0,0,0,2.0,4000.0
0,0.017899494,49,0,0.356264374,10000.0,13,0,2,0,0.0,6088.0
0,0.8040979509999998,26,1,0.289919467,3600.0,3,0,0,1,0.0,4593.0
0,0.24206891600000002,46,0,0.238038562,4200.0,8,0,0,0,0.0,1300.0
0,0.109051624,42,0,1.235082459,3334.0,14,0,2,0,2.0,4000.0
0,0.604085962,55,0,0.920215957,5000.0,21,0,1,0,2.0,5168.0
0,0.006477851999999999,64,0,0.175743225,3800.0,5,0,0,0,0.0,3000.0
0,0.268842037,61,0,0.518317069,6250.0,20,0,2,0,0.0,12500.0
0,0.524639337,57,3,0.376524695,5000.0,9,0,2,0,2.0,17560.0
0,0.031180401,54,0,20.0,5400.0,4,0,0,0,0.0,5400.0
0,0.837162837,25,0,0.033143705,4042.0,2,0,0,0,0.0,8916.0
0,0.08505433099999998,56,3,7708.0,10350.0,20,0,10,0,0.0,10350.0
1,0.7516196269999998,56,4,0.35369969700000004,11554.0,12,0,2,0,2.0,13900.0
0,0.344627719,29,0,1822.0,3000.0,13,0,1,0,0.0,3000.0
1,1.010663112,36,5,0.314035818,2400.0,5,2,0,1,2.0,3000.0
0,0.0,73,0,0.0004995,2001.0,5,0,0,0,0.0,3000.0
0,0.092425074,30,0,0.135732769,4250.0,6,0,0,0,0.0,4000.0
0,1.840351409,41,0,0.059708738,4119.0,5,0,0,0,3.0,3000.0
0,1.016841219,35,0,0.437340153,8601.0,8,0,2,0,0.0,3166.0
0,1.078921079,26,0,0.017767907,1800.0,1,0,0,0,0.0,17500.0
0,0.003626688,49,0,4124.0,8500.0,12,0,3,0,1.0,8500.0
0,0.5777658729999999,33,0,0.630360431,3800.0,9,0,1,0,0.0,4322.0
1,0.49530094,54,0,0.136980431,7000.0,9,0,0,0,0.0,5000.0
0,0.039377489,68,0,1837.0,3000.0,5,0,1,0,0.0,3000.0
0,1.002249438,43,0,0.254698121,2500.0,4,0,0,0,4.0,5400.0
0,0.085420436,72,0,0.285164835,7279.0,15,0,1,0,0.0,7100.0
0,1.012576588,49,1,0.411176738,2200.0,5,0,0,0,3.0,3000.0
0,0.629393971,60,0,0.105464384,17000.0,9,0,2,0,1.0,17560.0
0,0.482100056,64,0,0.429428229,2500.0,12,0,0,0,0.0,3800.0
0,0.017841166000000002,52,0,0.167345931,8096.0,5,0,1,0,2.0,3000.0
0,0.036497972,48,0,0.199963643,5500.0,3,0,2,0,0.0,6841.0
0,0.190131667,50,0,0.015972973999999997,237400.0,10,0,2,0,3.0,4100.0
